operacion_cliente,operacion_cantidad_facturas,operacion_gasto_operacional,operacion_gasto_administrativo,operacion_monto,operacion_interes,operacion_mora,operacion_fecha_curse,operacion_fecha_vencimiento,operacion_fecha_pago
2212,6,10000,0,728650039,0.013318,0.0,2020-02-08 14:22:14,2020-04-08 14:22:14,2020-04-08 14:22:14
2213,10,10000,0,20896352,0.019165,0.0,2023-12-19 02:11:21,2024-03-18 02:11:21,2024-03-18 02:11:21
2214,7,20000,0,831244274,0.011685,2323322.0943403984,2020-08-08 00:24:02,2020-10-07 00:24:02,2020-12-02 00:24:02
2215,4,10000,0,62131853,0.009766,0.0,2022-07-10 11:20:54,2022-08-09 11:20:54,2022-08-09 11:20:54
2216,3,0,0,470655294,0.010199,0.0,2023-02-16 15:31:07,2023-03-18 15:31:07,2023-03-18 15:31:07
2217,12,10000,0,13857107,0.027781,0.0,2022-06-09 21:47:43,2022-07-09 21:47:43,2022-07-09 21:47:43
2218,7,0,0,989536883,0.013902,0.0,2020-07-26 17:48:03,2020-09-24 17:48:03,2020-09-24 17:48:03
2219,4,10000,0,393172797,0.022534,0.0,2023-05-03 05:06:16,2023-08-01 05:06:16,2023-08-01 05:06:16
2220,8,20000,0,61146967,0.020692,0.0,2022-06-30 12:32:21,2022-09-28 12:32:21,2022-09-28 12:32:21
2221,1,30000,0,959208953,0.023779,0.0,2020-10-28 07:04:24,2020-11-27 07:04:24,2020-11-27 07:04:24
2222,3,20000,0,888339909,0.023201,0.0,2021-07-03 04:31:46,2021-08-02 04:31:46,2021-08-02 04:31:46
2223,4,0,0,531075165,0.028414,0.0,2023-08-12 21:17:24,2023-10-11 21:17:24,2023-10-11 21:17:24
2224,6,0,0,936147280,0.016162,1842855.894209209,2021-04-14 12:39:09,2021-07-13 12:39:09,2021-08-21 12:39:09
2225,3,10000,0,414234839,0.013945,0.0,2022-01-01 09:23:47,2022-03-02 09:23:47,2022-03-02 09:23:47
2226,5,30000,0,807978067,0.01139,4724267.100948956,2020-03-07 02:58:21,2020-06-05 02:58:21,2020-08-03 02:58:21
2227,7,10000,0,389772304,0.024683,4984074.173853902,2022-11-12 22:47:11,2022-12-12 22:47:11,2023-02-08 22:47:11
2228,12,10000,0,35553301,0.021016,0.0,2021-07-20 21:01:48,2021-08-19 21:01:48,2021-08-19 21:01:48
2229,6,20000,0,942441736,0.01982,0.0,2022-01-14 11:43:58,2022-03-15 11:43:58,2022-03-15 11:43:58
2230,12,10000,0,670818841,0.011884,0.0,2020-06-05 02:45:37,2020-08-04 02:45:37,2020-08-04 02:45:37
2231,7,30000,0,154402728,0.018099,0.0,2022-11-04 19:52:07,2023-01-03 19:52:07,2023-01-03 19:52:07
2232,2,20000,10000,167157056,0.011463,0.0,2021-12-18 17:39:44,2022-03-18 17:39:44,2022-03-18 17:39:44
2233,12,0,0,347616709,0.022282,0.0,2023-08-14 05:17:31,2023-09-13 05:17:31,2023-09-13 05:17:31
2234,1,10000,0,882196470,0.02344,0.0,2022-06-24 14:52:17,2022-08-23 14:52:17,2022-08-23 14:52:17
2235,2,10000,0,154237908,0.011867,0.0,2021-12-10 17:15:03,2022-02-08 17:15:03,2022-02-08 17:15:03
2236,7,30000,0,487741711,0.01655,0.0,2020-02-03 09:03:24,2020-03-04 09:03:24,2020-03-04 09:03:24
2237,11,30000,0,635722536,0.0212,0.0,2023-06-07 13:22:46,2023-07-07 13:22:46,2023-07-07 13:22:46
2238,3,10000,0,848947955,0.012323,0.0,2023-03-04 21:23:44,2023-06-02 21:23:44,2023-06-02 21:23:44
2239,7,20000,0,210203002,0.017681,143040.9463839729,2022-06-23 01:58:25,2022-09-21 01:58:25,2022-09-25 01:58:25
2240,9,10000,0,501776419,0.020592,0.0,2023-09-05 22:26:06,2023-11-04 22:26:06,2023-11-04 22:26:06
2241,1,10000,0,890232938,0.018817,0.0,2021-05-05 09:50:46,2021-06-04 09:50:46,2021-06-04 09:50:46
2242,2,0,0,546831601,0.018932,0.0,2021-12-28 01:37:11,2022-02-26 01:37:11,2022-02-26 01:37:11
2243,12,10000,0,850294149,0.026456,739185.9463804754,2020-10-28 09:49:56,2020-12-27 09:49:56,2021-02-05 09:49:56
2244,12,10000,0,333725503,0.010672,0.0,2022-03-30 20:38:02,2022-05-29 20:38:02,2022-05-29 20:38:02
2245,6,30000,0,695760071,0.019318,0.0,2023-10-08 11:14:37,2024-01-06 11:14:37,2024-01-06 11:14:37
2246,10,10000,0,228101497,0.016859,426530.9477812115,2020-08-08 10:54:56,2020-10-07 10:54:56,2020-11-26 10:54:56
2247,1,10000,0,454490313,0.009322,379885.0817058322,2023-09-25 19:41:53,2023-10-25 19:41:53,2023-10-31 19:41:53
2248,12,30000,0,236159820,0.019266,148811.81039193552,2021-10-05 23:46:59,2021-11-04 23:46:59,2021-11-07 23:46:59
2249,1,10000,0,830219691,0.018474,388814.9565658811,2022-01-12 03:00:30,2022-02-11 03:00:30,2022-03-18 03:00:30
2250,9,10000,0,147230841,0.025078,0.0,2020-12-11 02:58:18,2021-02-09 02:58:18,2021-02-09 02:58:18
2251,4,0,0,327915108,0.026975,873509.2846295049,2021-04-18 08:32:00,2021-05-18 08:32:00,2021-06-19 08:32:00
2252,6,10000,0,851142893,0.027898,0.0,2022-02-23 03:43:43,2022-03-25 03:43:43,2022-03-25 03:43:43
2253,3,0,0,470927572,0.014105,0.0,2021-08-06 06:25:40,2021-10-05 06:25:40,2021-10-05 06:25:40
2254,8,10000,0,36549422,0.026698,0.0,2020-06-03 01:04:56,2020-09-01 01:04:56,2020-09-01 01:04:56
2255,10,30000,0,423598703,0.025813,2781120.0656397813,2023-10-16 00:53:56,2023-11-15 00:53:56,2023-12-15 00:53:56
2256,10,10000,0,811279003,0.009021,0.0,2022-01-30 07:30:27,2022-03-31 07:30:27,2022-03-31 07:30:27
2257,3,10000,0,916073536,0.016518,0.0,2022-04-20 18:21:27,2022-07-19 18:21:27,2022-07-19 18:21:27
2258,2,10000,0,236792979,0.025056,390590.5827720431,2021-03-21 07:18:10,2021-06-19 07:18:10,2021-07-08 07:18:10
2259,2,30000,0,114754546,0.021769,0.0,2021-09-13 01:06:12,2021-12-12 01:06:12,2021-12-12 01:06:12
2260,12,10000,0,359556916,0.026875,0.0,2020-09-01 09:35:44,2020-10-01 09:35:44,2020-10-01 09:35:44
2261,2,0,0,861327507,0.026173,0.0,2023-12-05 03:55:52,2024-01-04 03:55:52,2024-01-04 03:55:52
2262,8,0,0,1590651,0.018723,0.0,2021-09-30 08:02:56,2021-10-30 08:02:56,2021-10-30 08:02:56
2263,1,30000,0,961760618,0.022562,0.0,2022-11-03 03:24:10,2023-01-02 03:24:10,2023-01-02 03:24:10
2264,6,30000,0,954259696,0.017888,0.0,2023-01-24 11:50:28,2023-03-25 11:50:28,2023-03-25 11:50:28
2265,2,0,0,411880289,0.027996,54420.231785593394,2020-07-06 23:20:32,2020-10-04 23:20:32,2020-10-05 23:20:32
2266,9,0,0,412479832,0.017098,0.0,2021-02-08 22:14:23,2021-04-09 22:14:23,2021-04-09 22:14:23
2267,1,0,0,131955302,0.019952,0.0,2023-10-23 14:57:52,2023-11-22 14:57:52,2023-11-22 14:57:52
2268,6,0,0,259254417,0.014064,1074996.3220085977,2020-01-21 20:21:48,2020-03-21 20:21:48,2020-05-12 20:21:48
2269,12,10000,0,519751562,0.024482,0.0,2020-05-29 16:37:17,2020-06-28 16:37:17,2020-06-28 16:37:17
2270,9,0,0,74730059,0.017774,0.0,2020-11-24 19:10:50,2020-12-24 19:10:50,2020-12-24 19:10:50
2271,10,0,0,996615788,0.028979,0.0,2023-10-25 16:43:00,2023-11-24 16:43:00,2023-11-24 16:43:00
2272,1,0,10000,575348866,0.016117,1067168.4593060226,2020-09-12 07:20:40,2020-11-11 07:20:40,2020-11-21 07:20:40
2273,3,0,0,210637470,0.020237,621086.0901769503,2023-10-28 01:36:45,2023-11-27 01:36:45,2023-12-15 01:36:45
2274,2,0,0,354116915,0.022819,0.0,2022-11-08 17:07:07,2023-01-07 17:07:07,2023-01-07 17:07:07
2275,2,30000,0,756328222,0.024274,0.0,2023-05-17 02:56:37,2023-08-15 02:56:37,2023-08-15 02:56:37
2276,5,30000,50000,910730334,0.028758,0.0,2023-10-11 20:45:12,2023-12-10 20:45:12,2023-12-10 20:45:12
2277,6,0,0,799160111,0.009521,0.0,2020-10-02 15:04:20,2020-11-01 15:04:20,2020-11-01 15:04:20
2278,2,10000,0,917126791,0.016045,0.0,2020-12-17 10:42:54,2021-02-15 10:42:54,2021-02-15 10:42:54
2279,11,20000,0,788361221,0.010426,11505694.184534332,2023-01-05 11:52:57,2023-02-04 11:52:57,2023-04-02 11:52:57
2280,7,10000,0,91737186,0.028398,0.0,2022-07-16 09:04:21,2022-08-15 09:04:21,2022-08-15 09:04:21
2281,9,10000,0,623331809,0.014012,0.0,2023-08-10 11:16:17,2023-09-09 11:16:17,2023-09-09 11:16:17
2282,10,10000,0,388607666,0.010033,0.0,2020-08-14 10:54:50,2020-09-13 10:54:50,2020-09-13 10:54:50
2283,8,10000,0,275331097,0.015733,0.0,2020-03-06 13:37:46,2020-05-05 13:37:46,2020-05-05 13:37:46
2284,8,10000,0,642976561,0.009295,0.0,2020-05-26 09:17:04,2020-07-25 09:17:04,2020-07-25 09:17:04
2285,11,30000,0,973151119,0.009808,0.0,2020-01-04 17:52:23,2020-02-03 17:52:23,2020-02-03 17:52:23
2286,6,10000,0,724589181,0.01984,0.0,2023-06-08 12:19:11,2023-09-06 12:19:11,2023-09-06 12:19:11
2287,6,10000,0,14127366,0.016849,46906.88923863965,2023-09-02 07:11:16,2023-10-02 07:11:16,2023-11-20 07:11:16
2288,12,10000,0,639509717,0.017643,0.0,2023-11-24 15:33:21,2023-12-24 15:33:21,2023-12-24 15:33:21
2289,10,0,0,587276988,0.010173,0.0,2022-08-12 23:28:33,2022-10-11 23:28:33,2022-10-11 23:28:33
2290,5,30000,0,780358029,0.022381,0.0,2023-01-06 11:03:08,2023-02-05 11:03:08,2023-02-05 11:03:08
2291,2,20000,0,233334308,0.011749,972180.6113488483,2022-08-15 20:55:02,2022-09-14 20:55:02,2022-10-09 20:55:02
2292,7,10000,0,397911566,0.013763,3628817.0014334978,2022-01-04 08:04:14,2022-03-05 08:04:14,2022-04-25 08:04:14
2293,3,0,0,875201615,0.011709,1535050.475819795,2023-02-06 20:01:08,2023-05-07 20:01:08,2023-07-03 20:01:08
2294,8,30000,0,682791221,0.011154,0.0,2021-10-04 11:57:04,2021-11-03 11:57:04,2021-11-03 11:57:04
2295,9,10000,0,463942776,0.016485,0.0,2023-03-31 08:41:03,2023-05-30 08:41:03,2023-05-30 08:41:03
2296,2,0,10000,83732843,0.013078,0.0,2022-07-19 18:55:33,2022-09-17 18:55:33,2022-09-17 18:55:33
2297,9,20000,0,162482358,0.027532,0.0,2020-09-03 13:32:20,2020-10-03 13:32:20,2020-10-03 13:32:20
2298,6,30000,0,238816193,0.021216,542539.2222765799,2023-12-15 17:52:12,2024-01-14 17:52:12,2024-01-27 17:52:12
2299,5,10000,50000,985199791,0.021336,0.0,2023-05-08 03:10:22,2023-06-07 03:10:22,2023-06-07 03:10:22
2300,6,0,0,766629867,0.028749,0.0,2022-09-22 02:50:10,2022-11-21 02:50:10,2022-11-21 02:50:10
2301,2,20000,10000,942774311,0.023461,812320.1016882082,2023-03-15 12:20:55,2023-04-14 12:20:55,2023-05-30 12:20:55
2302,6,0,0,902524199,0.018517,0.0,2022-11-02 23:10:26,2023-01-31 23:10:26,2023-01-31 23:10:26
2303,4,0,0,141358112,0.020515,0.0,2022-11-09 07:30:57,2023-02-07 07:30:57,2023-02-07 07:30:57
2304,2,20000,0,51028716,0.012203,0.0,2022-05-03 23:16:47,2022-07-02 23:16:47,2022-07-02 23:16:47
2305,2,10000,0,557962640,0.016407,0.0,2020-05-25 21:09:12,2020-07-24 21:09:12,2020-07-24 21:09:12
2306,5,20000,0,600248097,0.028345,3303147.8112323624,2023-12-03 10:10:35,2024-01-02 10:10:35,2024-01-29 10:10:35
2307,2,0,0,576379556,0.012686,0.0,2021-12-22 02:45:47,2022-02-20 02:45:47,2022-02-20 02:45:47
2308,8,10000,0,916808884,0.015385,0.0,2023-11-24 07:22:06,2024-01-23 07:22:06,2024-01-23 07:22:06
2309,9,30000,0,970102925,0.013237,10437840.590481533,2020-07-05 14:40:22,2020-10-03 14:40:22,2020-11-11 14:40:22
2310,10,0,0,577882556,0.029666,995443.2097021851,2022-08-25 18:03:44,2022-10-24 18:03:44,2022-12-06 18:03:44
2311,6,10000,0,731244096,0.015417,0.0,2021-09-17 12:00:51,2021-10-17 12:00:51,2021-10-17 12:00:51
2312,11,10000,0,474128388,0.015971,0.0,2020-02-01 23:43:31,2020-04-01 23:43:31,2020-04-01 23:43:31
2313,1,0,10000,160771405,0.013078,96583.11358111737,2021-09-18 07:35:22,2021-11-17 07:35:22,2021-11-23 07:35:22
2314,3,20000,0,720549469,0.015362,0.0,2022-08-30 09:09:03,2022-11-28 09:09:03,2022-11-28 09:09:03
2315,12,10000,0,547569877,0.01138,0.0,2020-08-30 21:53:44,2020-10-29 21:53:44,2020-10-29 21:53:44
2316,9,20000,0,828393079,0.029801,0.0,2021-05-23 11:45:08,2021-08-21 11:45:08,2021-08-21 11:45:08
2317,2,10000,0,363384817,0.026818,0.0,2021-02-09 20:42:59,2021-03-11 20:42:59,2021-03-11 20:42:59
2318,6,20000,0,81084201,0.021263,15864.458552758251,2020-02-06 05:58:40,2020-04-06 05:58:40,2020-04-14 05:58:40
2319,2,0,0,399762004,0.028921,0.0,2023-06-02 18:11:58,2023-08-01 18:11:58,2023-08-01 18:11:58
2320,6,30000,0,286123648,0.012343,0.0,2021-03-30 10:19:29,2021-05-29 10:19:29,2021-05-29 10:19:29
2321,9,10000,0,341171254,0.009789,0.0,2022-07-27 12:28:24,2022-10-25 12:28:24,2022-10-25 12:28:24
2322,4,30000,20000,751503249,0.022215,0.0,2021-09-10 21:45:56,2021-10-10 21:45:56,2021-10-10 21:45:56
2323,1,0,10000,134385226,0.022921,0.0,2023-05-18 21:50:15,2023-07-17 21:50:15,2023-07-17 21:50:15
2324,11,30000,0,670884328,0.026515,0.0,2022-05-06 08:07:45,2022-07-05 08:07:45,2022-07-05 08:07:45
2325,4,30000,0,203432574,0.029073,0.0,2021-03-25 21:32:42,2021-06-23 21:32:42,2021-06-23 21:32:42
2326,12,10000,0,464385266,0.026615,0.0,2020-11-11 15:56:28,2021-01-10 15:56:28,2021-01-10 15:56:28
2327,6,30000,0,47578691,0.0272,0.0,2023-11-12 07:47:22,2024-02-10 07:47:22,2024-02-10 07:47:22
2328,4,30000,20000,691671297,0.017607,4951671.864995899,2021-10-09 03:03:09,2021-11-08 03:03:09,2021-12-12 03:03:09
2329,5,10000,0,618753607,0.015313,0.0,2020-04-27 13:49:28,2020-07-26 13:49:28,2020-07-26 13:49:28
2330,2,30000,0,415794805,0.01796,661709.521384446,2023-05-30 17:27:40,2023-08-28 17:27:40,2023-09-15 17:27:40
2331,3,10000,0,635278565,0.009376,0.0,2020-08-20 18:16:01,2020-11-18 18:16:01,2020-11-18 18:16:01
2332,1,10000,0,457767337,0.022759,0.0,2022-10-04 06:59:42,2022-12-03 06:59:42,2022-12-03 06:59:42
2333,12,20000,0,231750846,0.012472,117272.58192144962,2020-10-18 21:33:56,2020-11-17 21:33:56,2020-11-23 21:33:56
2334,5,10000,0,844145479,0.01653,0.0,2023-02-23 12:24:52,2023-04-24 12:24:52,2023-04-24 12:24:52
2335,7,0,0,917328919,0.010191,0.0,2021-08-19 20:10:14,2021-09-18 20:10:14,2021-09-18 20:10:14
2336,3,10000,0,864118957,0.017456,3657303.183938871,2020-10-15 23:16:50,2021-01-13 23:16:50,2021-03-07 23:16:50
2337,1,30000,0,531514469,0.017632,1927747.2044831126,2023-03-13 00:41:03,2023-06-11 00:41:03,2023-08-07 00:41:03
2338,4,0,0,267008974,0.024886,0.0,2022-01-29 09:27:47,2022-02-28 09:27:47,2022-02-28 09:27:47
2339,8,0,0,259248124,0.016832,0.0,2023-11-27 12:15:11,2024-01-26 12:15:11,2024-01-26 12:15:11
2340,4,30000,0,515060351,0.025034,0.0,2023-11-07 21:43:21,2023-12-07 21:43:21,2023-12-07 21:43:21
2341,8,0,0,779112436,0.014249,0.0,2021-11-21 08:15:11,2022-01-20 08:15:11,2022-01-20 08:15:11
2342,10,0,0,90638513,0.013169,66012.6197958239,2021-01-30 02:34:31,2021-03-31 02:34:31,2021-04-11 02:34:31
2343,4,20000,0,374786507,0.025987,1281999.9217434523,2022-06-23 10:30:31,2022-07-23 10:30:31,2022-09-02 10:30:31
2344,1,0,0,705317908,0.015865,0.0,2022-07-29 21:47:23,2022-08-28 21:47:23,2022-08-28 21:47:23
2345,5,30000,0,501628726,0.011378,0.0,2022-06-21 20:20:11,2022-07-21 20:20:11,2022-07-21 20:20:11
2346,5,10000,0,675757425,0.016357,0.0,2021-09-23 23:33:48,2021-12-22 23:33:48,2021-12-22 23:33:48
2347,11,20000,0,309792904,0.020619,0.0,2020-11-18 09:30:39,2020-12-18 09:30:39,2020-12-18 09:30:39
2348,6,10000,0,39142928,0.013652,0.0,2023-08-04 21:33:08,2023-09-03 21:33:08,2023-09-03 21:33:08
2349,12,10000,0,97031583,0.029556,0.0,2021-08-14 08:50:32,2021-10-13 08:50:32,2021-10-13 08:50:32
2350,5,30000,0,859328741,0.02936,0.0,2023-05-18 11:25:40,2023-07-17 11:25:40,2023-07-17 11:25:40
2351,10,30000,0,926881705,0.022138,0.0,2020-09-01 14:02:06,2020-10-01 14:02:06,2020-10-01 14:02:06
2352,2,0,0,774235078,0.026316,0.0,2023-07-01 10:56:20,2023-08-30 10:56:20,2023-08-30 10:56:20
2353,8,30000,0,441994017,0.00955,0.0,2021-03-08 13:43:21,2021-06-06 13:43:21,2021-06-06 13:43:21
2354,7,0,0,123517413,0.014723,43263.21186358585,2023-05-26 00:17:55,2023-08-24 00:17:55,2023-09-24 00:17:55
2355,5,0,0,48621444,0.022319,358039.78217228473,2023-02-23 05:29:47,2023-05-24 05:29:47,2023-06-26 05:29:47
2356,2,0,10000,667669172,0.015901,3020821.3580981116,2021-10-06 00:53:47,2021-11-05 00:53:47,2021-11-21 00:53:47
2357,5,10000,0,792784433,0.021321,0.0,2021-05-27 17:19:08,2021-08-25 17:19:08,2021-08-25 17:19:08
2358,6,0,0,470706289,0.009116,0.0,2020-11-06 21:50:55,2020-12-06 21:50:55,2020-12-06 21:50:55
2359,6,30000,0,299449,0.020638,0.0,2021-08-12 07:14:46,2021-09-11 07:14:46,2021-09-11 07:14:46
2360,1,30000,0,691847454,0.023771,0.0,2023-01-15 23:55:30,2023-02-14 23:55:30,2023-02-14 23:55:30
2361,3,20000,0,746015874,0.020511,0.0,2021-11-19 18:54:16,2022-01-18 18:54:16,2022-01-18 18:54:16
2362,2,30000,10000,476481459,0.009347,0.0,2023-12-22 20:44:37,2024-02-20 20:44:37,2024-02-20 20:44:37
2363,1,30000,0,716302326,0.022219,0.0,2021-05-31 18:40:59,2021-07-30 18:40:59,2021-07-30 18:40:59
2364,3,30000,0,958363731,0.014652,0.0,2022-05-27 16:05:20,2022-07-26 16:05:20,2022-07-26 16:05:20
2365,12,10000,0,604929340,0.015125,0.0,2021-03-30 04:20:52,2021-06-28 04:20:52,2021-06-28 04:20:52
2366,10,10000,0,386374204,0.014599,5699654.837963871,2022-05-20 14:17:40,2022-08-18 14:17:40,2022-10-15 14:17:40
2367,12,0,0,708010605,0.012417,0.0,2023-06-13 08:39:34,2023-09-11 08:39:34,2023-09-11 08:39:34
2368,9,10000,0,192477755,0.010068,0.0,2022-09-13 09:48:23,2022-12-12 09:48:23,2022-12-12 09:48:23
2369,5,30000,0,176855495,0.020526,1816976.9252347893,2022-02-23 02:01:19,2022-05-24 02:01:19,2022-06-30 02:01:19
2370,10,20000,0,763883272,0.013489,0.0,2021-03-07 08:25:26,2021-04-06 08:25:26,2021-04-06 08:25:26
2371,3,10000,0,235853666,0.013669,1866833.5134819113,2020-07-12 10:25:01,2020-08-11 10:25:01,2020-09-14 10:25:01
2372,12,20000,0,737873409,0.012623,0.0,2022-07-13 15:20:13,2022-08-12 15:20:13,2022-08-12 15:20:13
2373,6,30000,0,554749184,0.010469,0.0,2023-04-18 11:00:47,2023-05-18 11:00:47,2023-05-18 11:00:47
2374,7,10000,0,542331994,0.013048,0.0,2020-05-02 15:04:47,2020-07-01 15:04:47,2020-07-01 15:04:47
2375,8,20000,0,628349225,0.029875,0.0,2021-07-01 08:54:41,2021-08-30 08:54:41,2021-08-30 08:54:41
2376,4,10000,0,781355385,0.017225,0.0,2021-10-23 22:39:46,2021-11-22 22:39:46,2021-11-22 22:39:46
2377,11,30000,0,664230407,0.017023,0.0,2023-08-03 05:22:52,2023-09-02 05:22:52,2023-09-02 05:22:52
2378,9,30000,0,504227641,0.013871,0.0,2021-04-27 21:43:36,2021-07-26 21:43:36,2021-07-26 21:43:36
2379,5,30000,0,998839027,0.012722,9274186.081260186,2022-03-15 00:11:45,2022-06-13 00:11:45,2022-08-11 00:11:45
2380,3,0,0,314403630,0.025891,0.0,2022-12-27 07:25:17,2023-01-26 07:25:17,2023-01-26 07:25:17
2381,1,0,0,137621734,0.027285,0.0,2022-07-11 01:19:31,2022-09-09 01:19:31,2022-09-09 01:19:31
2382,9,30000,0,609519713,0.015779,1136381.7945383687,2022-01-20 12:29:21,2022-02-19 12:29:21,2022-04-03 12:29:21
2383,12,10000,0,908720145,0.028614,4635096.50326097,2020-07-19 02:03:58,2020-08-18 02:03:58,2020-09-23 02:03:58
2384,11,0,0,427058136,0.016726,0.0,2022-03-26 17:59:32,2022-05-25 17:59:32,2022-05-25 17:59:32
2385,1,20000,0,165213784,0.011854,0.0,2022-12-20 12:53:02,2023-03-20 12:53:02,2023-03-20 12:53:02
2386,3,0,0,992671991,0.017766,6309308.431049216,2021-12-25 23:18:59,2022-01-24 23:18:59,2022-02-19 23:18:59
2387,5,0,0,27066832,0.027741,0.0,2021-11-27 06:39:21,2021-12-27 06:39:21,2021-12-27 06:39:21
2388,12,0,0,43140216,0.015187,0.0,2021-11-23 20:51:24,2022-01-22 20:51:24,2022-01-22 20:51:24
2389,8,10000,0,569157342,0.009691,0.0,2021-02-13 02:37:24,2021-04-14 02:37:24,2021-04-14 02:37:24
2390,4,10000,0,903055774,0.015759,11844112.477510767,2022-02-24 08:56:35,2022-03-26 08:56:35,2022-05-19 08:56:35
2391,6,0,0,742720377,0.025043,0.0,2023-12-29 12:04:06,2024-01-28 12:04:06,2024-01-28 12:04:06
2392,7,30000,0,894153161,0.0134,5069578.2171737915,2023-08-24 15:42:40,2023-10-23 15:42:40,2023-11-23 15:42:40
2393,9,0,0,522714902,0.017689,0.0,2023-02-11 20:13:57,2023-04-12 20:13:57,2023-04-12 20:13:57
2394,3,0,0,14458534,0.017674,0.0,2022-12-01 06:57:13,2023-03-01 06:57:13,2023-03-01 06:57:13
2395,1,20000,0,806554908,0.022476,0.0,2020-07-07 11:32:35,2020-09-05 11:32:35,2020-09-05 11:32:35
2396,2,30000,0,711753387,0.015672,0.0,2022-04-18 18:44:18,2022-05-18 18:44:18,2022-05-18 18:44:18
2397,3,10000,0,436803407,0.021694,1315542.581728841,2022-03-15 18:33:23,2022-05-14 18:33:23,2022-05-27 18:33:23
2398,7,0,0,742493653,0.014059,0.0,2020-03-22 09:53:57,2020-06-20 09:53:57,2020-06-20 09:53:57
2399,9,30000,0,731996983,0.015152,403462.0980596667,2020-07-01 12:43:42,2020-08-30 12:43:42,2020-09-05 12:43:42
2400,1,10000,0,497405913,0.022759,1363488.1230820343,2021-08-17 19:47:59,2021-09-16 19:47:59,2021-10-20 19:47:59
2401,8,10000,0,489848212,0.024958,0.0,2021-05-27 18:11:23,2021-07-26 18:11:23,2021-07-26 18:11:23
2402,11,0,0,82928313,0.028291,357830.5376517885,2021-03-24 23:20:41,2021-04-23 23:20:41,2021-05-09 23:20:41
2403,7,0,0,559190946,0.016167,0.0,2021-04-30 08:43:54,2021-05-30 08:43:54,2021-05-30 08:43:54
2404,5,20000,0,201468930,0.016199,0.0,2020-05-29 08:23:15,2020-06-28 08:23:15,2020-06-28 08:23:15
2405,5,30000,0,820299710,0.02658,0.0,2023-03-19 00:22:01,2023-06-17 00:22:01,2023-06-17 00:22:01
2406,9,10000,0,181461744,0.025263,0.0,2023-01-19 23:51:28,2023-03-20 23:51:28,2023-03-20 23:51:28
2407,5,10000,0,477859852,0.023226,0.0,2020-02-25 00:23:59,2020-03-26 00:23:59,2020-03-26 00:23:59
2408,11,30000,0,862720767,0.021552,1821279.8945703162,2020-05-25 17:21:26,2020-07-24 17:21:26,2020-08-23 17:21:26
2409,3,0,0,46558757,0.010178,500674.4722301811,2023-01-31 09:57:02,2023-03-02 09:57:02,2023-04-09 09:57:02
2410,7,0,0,546055072,0.015033,0.0,2021-12-05 00:24:02,2022-03-05 00:24:02,2022-03-05 00:24:02
2411,5,0,0,823775267,0.016335,0.0,2023-07-13 04:54:03,2023-08-12 04:54:03,2023-08-12 04:54:03
2412,5,0,0,86983836,0.029373,0.0,2020-05-04 23:38:12,2020-07-03 23:38:12,2020-07-03 23:38:12
2413,6,0,0,647432596,0.014974,0.0,2021-06-18 11:22:28,2021-08-17 11:22:28,2021-08-17 11:22:28
2414,7,0,0,550725795,0.027216,0.0,2022-04-27 23:14:28,2022-06-26 23:14:28,2022-06-26 23:14:28
2415,6,30000,0,780278244,0.016799,4098977.605269949,2021-06-24 05:32:24,2021-08-23 05:32:24,2021-10-10 05:32:24
2416,11,0,0,394079941,0.02686,0.0,2021-01-02 11:26:49,2021-02-01 11:26:49,2021-02-01 11:26:49
2417,10,30000,0,971474954,0.025062,3400639.4209097647,2023-04-17 02:29:01,2023-07-16 02:29:01,2023-08-18 02:29:01
2418,9,20000,0,540625966,0.026527,0.0,2022-08-09 12:11:55,2022-10-08 12:11:55,2022-10-08 12:11:55
2419,2,10000,10000,772527793,0.020853,0.0,2021-11-13 16:58:07,2021-12-13 16:58:07,2021-12-13 16:58:07
2420,7,30000,0,442093674,0.024428,0.0,2023-12-24 04:00:53,2024-02-22 04:00:53,2024-02-22 04:00:53
2421,8,0,0,975913647,0.025062,1491553.9673652833,2021-08-02 14:52:54,2021-10-01 14:52:54,2021-10-13 14:52:54
2422,2,20000,0,630838124,0.012001,4378014.527235931,2023-09-14 06:18:40,2023-10-14 06:18:40,2023-12-05 06:18:40
2423,11,30000,0,456914595,0.010139,0.0,2021-07-27 18:04:22,2021-09-25 18:04:22,2021-09-25 18:04:22
2424,5,10000,0,650533916,0.028019,0.0,2021-02-21 11:39:57,2021-04-22 11:39:57,2021-04-22 11:39:57
2425,3,20000,0,326050067,0.028772,0.0,2020-04-22 12:05:06,2020-07-21 12:05:06,2020-07-21 12:05:06
2426,4,30000,0,696185099,0.027421,0.0,2020-02-02 06:53:32,2020-04-02 06:53:32,2020-04-02 06:53:32
2427,5,30000,0,271674311,0.023302,0.0,2021-07-12 19:44:38,2021-10-10 19:44:38,2021-10-10 19:44:38
2428,10,30000,0,926224516,0.014702,0.0,2022-07-25 16:11:40,2022-09-23 16:11:40,2022-09-23 16:11:40
2429,7,0,0,376886010,0.021701,0.0,2020-11-28 00:11:04,2020-12-28 00:11:04,2020-12-28 00:11:04
2430,9,10000,0,974400346,0.029504,253439.32244649695,2020-11-24 14:14:34,2020-12-24 14:14:34,2020-12-25 14:14:34
2431,4,20000,20000,982622358,0.00992,0.0,2020-07-27 14:50:08,2020-09-25 14:50:08,2020-09-25 14:50:08
